traj_id,id,time,entity_id,coordinates,current_dis,speeds,holidays,coordinates_last,x_first,y_first,x_last,y_last
6219,148769,2013-10-15 14:30:00+00:00,4127,"[116.350677,40.007725]",7.5320798002036655,19.855,0,"[116.323166,39.972771]",116.350677,40.007725,116.323166,39.972771
6229,148951,2013-10-15 11:30:00+00:00,4129,"[116.353149,39.923641]",2.387736512968249,19.72,0,"[116.370995,39.911777]",116.353149,39.923641,116.370995,39.911777
6233,148999,2013-10-15 17:00:00+00:00,4129,"[116.317543,39.881786]",4.977863405751976,21.09,0,"[116.282219,39.868507]",116.317543,39.881786,116.282219,39.868507
6236,149041,2013-10-15 18:15:00+00:00,4129,"[116.290398,39.897312]",1.6084943874838666,43.5125,0,"[116.272324,39.897015]",116.290398,39.897312,116.272324,39.897015
6238,149054,2013-10-15 18:45:00+00:00,4129,"[116.335938,39.897461]",4.1202523721630575,50.83,0,"[116.302429,39.908749]",116.335938,39.897461,116.302429,39.908749
6251,149223,2013-10-15 14:45:00+00:00,4130,"[116.333038,39.988079]",8.428743938390907,27.5025,0,"[116.379745,39.946583]",116.333038,39.988079,116.379745,39.946583
6254,149290,2013-10-15 00:00:00+00:00,4131,"[116.387802,39.865433]",2.126862177489796,24.625,0,"[116.402214,39.871067]",116.387802,39.865433,116.402214,39.871067
6256,149325,2013-10-15 07:15:00+00:00,4131,"[116.317802,39.878155]",9.854143898735789,28.7725,0,"[116.311432,39.869976]",116.317802,39.878155,116.311432,39.869976
6261,149452,2013-10-15 10:15:00+00:00,4131,"[116.424942,39.971027]",6.747981053116472,25.81,0,"[116.441528,39.966217]",116.424942,39.971027,116.441528,39.966217
6262,149479,2013-10-15 11:00:00+00:00,4131,"[116.447868,39.962044]",3.369016330508555,28.16,0,"[116.473541,39.947395]",116.447868,39.962044,116.473541,39.947395
6265,149582,2013-10-15 14:00:00+00:00,4131,"[116.364143,39.876205]",19.902567524335687,29.395,0,"[116.357521,39.921261]",116.364143,39.876205,116.357521,39.921261
6269,149686,2013-10-15 16:00:00+00:00,4131,"[116.355911,40.001236]",11.11914172792006,41.87,0,"[116.279984,40.024132]",116.355911,40.001236,116.279984,40.024132
6272,149817,2013-10-15 18:00:00+00:00,4131,"[116.354156,39.976116]",8.798978741570975,13.555,0,"[116.376938,40.001823]",116.354156,39.976116,116.376938,40.001823
6276,149897,2013-10-15 20:30:00+00:00,4131,"[116.352806,39.996372]",20.64217125510227,38.7675,0,"[116.543076,40.02475]",116.352806,39.996372,116.543076,40.02475
6283,150070,2013-10-15 00:30:00+00:00,4132,"[116.482208,39.915443]",2.0723480107871004,32.5175,0,"[116.50647,39.915771]",116.482208,39.915443,116.50647,39.915771
6288,150177,2013-10-15 07:45:00+00:00,4132,"[116.435165,39.915401]",18.80444729202812,41.3775,0,"[116.352242,39.986195]",116.435165,39.915401,116.352242,39.986195
6294,150343,2013-10-15 14:30:00+00:00,4132,"[116.373726,39.99625]",3.1370599279780893,44.39,0,"[116.365692,39.976955]",116.373726,39.99625,116.365692,39.976955
6295,150354,2013-10-15 15:00:00+00:00,4132,"[116.371391,39.95536]",13.101205975783564,28.685,0,"[116.249763,39.973156]",116.371391,39.95536,116.249763,39.973156
6296,150386,2013-10-15 15:45:00+00:00,4132,"[116.257217,39.973232]",10.407398359384263,16.642500000000002,0,"[116.314011,40.023163]",116.257217,39.973232,116.314011,40.023163
6297,150410,2013-10-15 16:45:00+00:00,4132,"[116.34919,40.022182]",10.100649436181756,53.7225,0,"[116.404984,39.975338]",116.34919,40.022182,116.404984,39.975338
6303,150656,2013-10-15 21:45:00+00:00,4132,"[116.400368,39.877766]",5.674638885291581,26.24,0,"[116.424881,39.904732]",116.400368,39.877766,116.424881,39.904732
6304,150673,2013-10-15 22:15:00+00:00,4132,"[116.425728,39.91581]",12.626099961667697,17.2325,0,"[116.304199,39.933464]",116.425728,39.91581,116.304199,39.933464
6313,150925,2013-10-15 11:15:00+00:00,4134,"[116.387077,39.864323]",3.0191059391202857,20.745,0,"[116.413048,39.856937]",116.387077,39.864323,116.413048,39.856937
6314,150935,2013-10-15 12:15:00+00:00,4134,"[116.462997,39.863586]",18.40384683282591,13.885,0,"[116.48719,39.989449]",116.462997,39.863586,116.48719,39.989449
6317,151046,2013-10-15 16:15:00+00:00,4134,"[116.364662,39.883286]",3.993190859654544,20.215,0,"[116.398842,39.8815]",116.364662,39.883286,116.398842,39.8815
6318,151061,2013-10-15 17:15:00+00:00,4134,"[116.394485,39.88628]",8.122333644281179,16.32,0,"[116.457832,39.908314]",116.394485,39.88628,116.457832,39.908314
6331,151447,2013-10-15 11:30:00+00:00,4135,"[116.327393,39.984013]",7.651603621710638,46.94,0,"[116.355621,39.938721]",116.327393,39.984013,116.355621,39.938721
6336,151536,2013-10-15 14:30:00+00:00,4135,"[116.43631,39.941231]",8.54704304052673,20.380000000000003,0,"[116.485451,39.985699]",116.43631,39.941231,116.485451,39.985699
6337,151555,2013-10-15 14:45:00+00:00,4135,"[116.507393,40.005466]",2.8942020874115006,49.075,0,"[116.533508,40.021351]",116.507393,40.005466,116.533508,40.021351
6342,151669,2013-10-15 19:15:00+00:00,4135,"[116.356537,39.910225]",21.008160745727743,17.3975,0,"[116.321854,39.763302]",116.356537,39.910225,116.321854,39.763302
6344,151730,2013-10-15 20:15:00+00:00,4135,"[116.359451,39.846737]",8.26400385222147,21.065,0,"[116.421791,39.864769]",116.359451,39.846737,116.421791,39.864769
6353,151947,2013-10-15 09:45:00+00:00,4136,"[116.249367,39.927139]",16.66726736045511,47.785,0,"[116.37645,39.867569]",116.249367,39.927139,116.37645,39.867569
6359,152051,2013-10-15 14:45:00+00:00,4136,"[116.256561,40.000046]",23.70150847769597,33.4875,0,"[116.394638,39.907295]",116.256561,40.000046,116.394638,39.907295
6361,152105,2013-10-15 16:30:00+00:00,4136,"[116.302956,39.830807]",3.1400171502315133,44.5175,0,"[116.27478,39.835484]",116.302956,39.830807,116.27478,39.835484
6368,152232,2013-10-15 00:00:00+00:00,4137,"[116.348289,39.869831]",9.136606750107475,32.655,0,"[116.431625,39.865845]",116.348289,39.869831,116.431625,39.865845
6370,152345,2013-10-15 06:00:00+00:00,4137,"[116.333748,39.89711]",15.081431219897771,65.64250000000001,0,"[116.370499,39.795063]",116.333748,39.89711,116.370499,39.795063
6371,152392,2013-10-15 06:30:00+00:00,4137,"[116.370918,39.835079]",32.047664909660625,25.0375,0,"[116.242119,39.993172]",116.370918,39.835079,116.242119,39.993172
6374,152630,2013-10-15 11:00:00+00:00,4137,"[116.429375,39.810524]",1.2690158688197355,58.29,0,"[116.429466,39.79916]",116.429375,39.810524,116.429466,39.79916
6376,152659,2013-10-15 11:45:00+00:00,4137,"[116.445419,39.884289]",30.97719772111467,27.1125,0,"[116.453629,39.959648]",116.445419,39.884289,116.453629,39.959648
6396,153424,2013-10-15 21:45:00+00:00,4270,"[116.369766,39.982265]",16.606848069251686,27.715,0,"[116.302109,39.912933]",116.369766,39.982265,116.302109,39.912933
6397,153465,2013-10-15 22:15:00+00:00,4270,"[116.328499,39.910992]",6.6452091464983365,19.77,0,"[116.393806,39.923252]",116.328499,39.910992,116.393806,39.923252
6406,153735,2013-10-15 16:00:00+00:00,4271,"[116.46022,39.86713]",5.678881700702437,12.9675,0,"[116.432243,39.897457]",116.46022,39.86713,116.432243,39.897457
6410,153881,2013-10-15 10:00:00+00:00,4272,"[116.19854,39.793011]",29.235915607109703,44.125,0,"[116.436005,39.908264]",116.19854,39.793011,116.436005,39.908264
6411,153923,2013-10-15 11:00:00+00:00,4272,"[116.431877,39.90501]",2.119659285360449,22.1425,0,"[116.44841,39.893539]",116.431877,39.90501,116.44841,39.893539
6416,153986,2013-10-15 09:45:00+00:00,4273,"[116.427856,39.954323]",4.053477485243251,34.975,0,"[116.383797,39.948975]",116.427856,39.954323,116.383797,39.948975
6420,154019,2013-10-15 10:15:00+00:00,4273,"[116.238022,39.981453]",2.4248454275878712,33.9575,0,"[116.217293,39.993637]",116.238022,39.981453,116.217293,39.993637
6426,154074,2013-10-15 15:30:00+00:00,4273,"[116.374092,39.910973]",17.610746149092407,19.875000000000004,0,"[116.353111,40.023888]",116.374092,39.910973,116.353111,40.023888
6430,154161,2013-10-15 19:00:00+00:00,4273,"[116.410942,39.949108]",8.618021001801214,27.535,0,"[116.444427,39.89106]",116.410942,39.949108,116.444427,39.89106
6432,154207,2013-10-15 19:45:00+00:00,4273,"[116.380478,39.949341]",4.489378137306589,40.4975,0,"[116.370232,39.972153]",116.380478,39.949341,116.370232,39.972153
6439,154352,2013-10-15 11:15:00+00:00,4274,"[116.477585,39.904789]",11.315879424910856,22.9875,0,"[116.490044,39.914646]",116.477585,39.904789,116.490044,39.914646
6441,154405,2013-10-15 12:30:00+00:00,4274,"[116.461456,39.923206]",4.352271302242544,26.675,0,"[116.455849,39.893787]",116.461456,39.923206,116.455849,39.893787
6445,154483,2013-10-15 16:30:00+00:00,4274,"[116.437492,39.900074]",1.5958872751754882,17.7775,0,"[116.443771,39.907104]",116.437492,39.900074,116.443771,39.907104
6446,154489,2013-10-15 16:45:00+00:00,4274,"[116.44175,39.908421]",2.3303140749318425,21.2325,0,"[116.414474,39.908302]",116.44175,39.908421,116.414474,39.908302
6450,154610,2013-10-15 22:30:00+00:00,4274,"[116.226517,39.907417]",13.910489593773086,25.345,0,"[116.313583,39.847816]",116.226517,39.907417,116.313583,39.847816
6456,154730,2013-10-15 04:45:00+00:00,4276,"[116.439789,39.873772]",2.5309765741119907,40.32,0,"[116.463326,39.871204]",116.439789,39.873772,116.463326,39.871204
6465,155006,2013-10-15 21:45:00+00:00,4276,"[116.411247,39.853863]",14.544257245408213,21.3475,0,"[116.446304,39.84848]",116.411247,39.853863,116.446304,39.84848
6469,155160,2013-10-15 06:45:00+00:00,4277,"[116.35778,39.944241]",5.473697369683324,55.145,0,"[116.420998,39.949402]",116.35778,39.944241,116.420998,39.949402
6471,155174,2013-10-15 08:30:00+00:00,4277,"[116.38665,40.002781]",5.348623525816018,39.5325,0,"[116.341263,39.986629]",116.38665,40.002781,116.341263,39.986629
6474,155195,2013-10-15 14:45:00+00:00,4277,"[116.369125,40.001328]",4.033088087509565,27.415,0,"[116.379066,39.967613]",116.369125,40.001328,116.379066,39.967613
6476,155210,2013-10-15 16:00:00+00:00,4277,"[116.340378,39.967621]",4.074930393900605,44.675,0,"[116.30957,39.950645]",116.340378,39.967621,116.30957,39.950645
6488,155392,2013-10-15 01:30:00+00:00,4278,"[116.461761,39.913044]",2.6178841475889008,58.4375,0,"[116.457855,39.891579]",116.461761,39.913044,116.457855,39.891579
6493,155531,2013-10-15 10:45:00+00:00,4278,"[116.267113,39.852837]",4.4496021927703815,15.1425,0,"[116.29483,39.872478]",116.267113,39.852837,116.29483,39.872478
6511,155827,2013-10-15 10:30:00+00:00,4279,"[116.322701,39.967045]",2.0752716537153995,20.5225,0,"[116.347038,39.967449]",116.322701,39.967045,116.347038,39.967449
6514,155851,2013-10-15 11:00:00+00:00,4279,"[116.324539,39.985844]",6.4614206074890985,54.445,0,"[116.281448,40.022388]",116.324539,39.985844,116.281448,40.022388
6519,155919,2013-10-15 13:45:00+00:00,4279,"[116.298515,39.923786]",4.52634266791878,45.92,0,"[116.309456,39.956524]",116.298515,39.923786,116.309456,39.956524
6530,156102,2013-10-15 19:15:00+00:00,4279,"[116.373215,39.948921]",16.339635528103695,36.28,0,"[116.224121,39.960201]",116.373215,39.948921,116.224121,39.960201
6539,156273,2013-10-15 10:15:00+00:00,4280,"[116.489922,39.929043]",8.49301395327625,29.59,0,"[116.470528,39.985104]",116.489922,39.929043,116.470528,39.985104
6540,156289,2013-10-15 10:45:00+00:00,4280,"[116.481285,39.9711]",11.724114504421848,31.012500000000003,0,"[116.417206,40.016247]",116.481285,39.9711,116.417206,40.016247
6542,156324,2013-10-15 12:00:00+00:00,4280,"[116.489731,39.982079]",7.618001820949112,34.5025,0,"[116.461632,39.941406]",116.489731,39.982079,116.461632,39.941406
6546,156372,2013-10-15 14:15:00+00:00,4280,"[116.492607,39.807281]",2.0827688469343664,32.025,0,"[116.513885,39.810219]",116.492607,39.807281,116.513885,39.810219
6548,156384,2013-10-15 14:30:00+00:00,4280,"[116.529007,39.768108]",4.041362458011217,33.7575,0,"[116.507889,39.798004]",116.529007,39.768108,116.507889,39.798004
6555,156476,2013-10-15 15:45:00+00:00,4289,"[116.452644,39.968788]",5.396114459336956,27.925,0,"[116.424446,39.998035]",116.452644,39.968788,116.424446,39.998035
6563,156696,2013-10-15 06:30:00+00:00,4325,"[116.412659,39.96883]",9.341945714960389,65.355,0,"[116.498734,39.971844]",116.412659,39.96883,116.498734,39.971844
6564,156722,2013-10-15 08:15:00+00:00,4325,"[116.511719,40.024166]",11.08606190733822,28.585,0,"[116.456032,39.956516]",116.511719,40.024166,116.456032,39.956516
6565,156746,2013-10-15 08:45:00+00:00,4325,"[116.455429,39.950558]",33.61401055773792,30.2225,0,"[116.425163,39.956165]",116.455429,39.950558,116.425163,39.956165
6570,156919,2013-10-15 13:15:00+00:00,4325,"[116.447815,39.972763]",15.551252156312769,14.075,0,"[116.352692,39.908512]",116.447815,39.972763,116.352692,39.908512
6573,157000,2013-10-15 15:15:00+00:00,4325,"[116.335152,39.959343]",2.8121842984698806,37.2975,0,"[116.324432,39.965485]",116.335152,39.959343,116.324432,39.965485
6581,157194,2013-10-15 20:30:00+00:00,4325,"[116.335754,39.954643]",3.3850021426258685,34.565,0,"[116.358215,39.967667]",116.335754,39.954643,116.358215,39.967667
6582,157203,2013-10-15 20:45:00+00:00,4325,"[116.382042,39.967754]",6.586998726208828,45.9775,0,"[116.375793,40.003571]",116.382042,39.967754,116.375793,40.003571
6585,157242,2013-10-15 21:30:00+00:00,4325,"[116.404518,39.962254]",10.4172676018105,17.8125,0,"[116.420311,39.980152]",116.404518,39.962254,116.420311,39.980152
6587,157314,2013-10-15 22:30:00+00:00,4325,"[116.287651,39.897083]",6.732023480285117,63.3125,0,"[116.214584,39.903301]",116.287651,39.897083,116.214584,39.903301
6588,157328,2013-10-15 23:00:00+00:00,4325,"[116.275307,39.918659]",13.99795594514034,54.6225,0,"[116.34182,39.987984]",116.275307,39.918659,116.34182,39.987984
6591,157383,2013-10-15 08:15:00+00:00,4347,"[116.305565,39.830856]",2.121085314974132,57.5875,0,"[116.288116,39.832752]",116.305565,39.830856,116.288116,39.832752
6610,157728,2013-10-15 05:15:00+00:00,4348,"[116.301384,39.89146]",9.772135616018792,35.5325,0,"[116.394157,39.902847]",116.301384,39.89146,116.394157,39.902847
6614,157806,2013-10-15 06:00:00+00:00,4348,"[116.380661,39.904236]",3.4771160039892424,33.185,0,"[116.352051,39.913998]",116.380661,39.904236,116.352051,39.913998
6616,157855,2013-10-15 07:45:00+00:00,4348,"[116.283707,39.974144]",3.076719541441748,48.19500000000001,0,"[116.292534,39.993156]",116.283707,39.974144,116.292534,39.993156
6622,158036,2013-10-15 11:30:00+00:00,4348,"[116.314209,39.920883]",5.554369815879444,18.7675,0,"[116.278015,39.917683]",116.314209,39.920883,116.278015,39.917683
6623,158053,2013-10-15 11:45:00+00:00,4348,"[116.291542,39.900204]",3.578337549978991,21.6575,0,"[116.288864,39.87302]",116.291542,39.900204,116.288864,39.87302
6629,158134,2013-10-15 17:45:00+00:00,4348,"[116.272339,39.880756]",6.94276036776674,29.885,0,"[116.316727,39.907169]",116.272339,39.880756,116.316727,39.907169
6638,158370,2013-10-15 23:00:00+00:00,4348,"[116.359924,39.917023]",4.306510927852357,24.9575,0,"[116.360008,39.948193]",116.359924,39.917023,116.360008,39.948193
6640,158404,2013-10-15 05:15:00+00:00,4351,"[116.198738,39.924625]",38.16929337344188,70.5825,0,"[116.541496,40.024158]",116.198738,39.924625,116.541496,40.024158
6642,158450,2013-10-15 12:15:00+00:00,4351,"[116.325706,39.997932]",10.507513847411706,9.1625,0,"[116.410713,39.968807]",116.325706,39.997932,116.410713,39.968807
6643,158468,2013-10-15 13:45:00+00:00,4351,"[116.27375,39.942982]",2.693500548410944,53.93000000000001,0,"[116.286057,39.929333]",116.27375,39.942982,116.286057,39.929333
6644,158475,2013-10-15 10:45:00+00:00,4357,"[116.387856,39.97718]",4.402373131774488,21.06,0,"[116.361458,39.95705]",116.387856,39.97718,116.361458,39.95705
6645,158488,2013-10-15 11:00:00+00:00,4357,"[116.359589,39.952538]",1.6140109236294562,15.265,0,"[116.354469,39.940533]",116.359589,39.952538,116.354469,39.940533
6652,158687,2013-10-15 14:15:00+00:00,4357,"[116.491028,39.915485]",26.364427101148163,23.2225,0,"[116.367523,39.929241]",116.491028,39.915485,116.367523,39.929241
6655,158827,2013-10-15 17:45:00+00:00,4357,"[116.426903,39.916405]",1.3693051645489358,14.61,0,"[116.432175,39.92437]",116.426903,39.916405,116.432175,39.92437
6675,159259,2013-10-15 08:30:00+00:00,4393,"[116.255867,39.92942]",1.3877068863854365,34.955,0,"[116.272118,39.92881]",116.255867,39.92942,116.272118,39.92881
6696,159564,2013-10-15 22:00:00+00:00,4394,"[116.386681,39.847942]",3.76066294860762,38.0,0,"[116.401573,39.824135]",116.386681,39.847942,116.401573,39.824135
6701,159645,2013-10-15 23:15:00+00:00,4394,"[116.467049,40.020256]",4.77631807349091,25.785,0,"[116.417961,40.023403]",116.467049,40.020256,116.417961,40.023403
6704,159694,2013-10-15 09:30:00+00:00,4395,"[116.294533,39.869095]",5.376375322435283,19.205,0,"[116.268394,39.897053]",116.294533,39.869095,116.268394,39.897053
6710,159750,2013-10-15 12:45:00+00:00,4395,"[116.31765,39.95314]",2.2215987486828697,17.110000000000003,0,"[116.320747,39.939365]",116.31765,39.95314,116.320747,39.939365
6716,159844,2013-10-15 15:45:00+00:00,4395,"[116.455833,39.81097]",14.513587886047045,18.64,0,"[116.374077,39.864483]",116.455833,39.81097,116.374077,39.864483
6718,159879,2013-10-15 16:45:00+00:00,4395,"[116.421684,39.865986]",2.315150961923284,17.227500000000003,0,"[116.424919,39.88419]",116.421684,39.865986,116.424919,39.88419
6721,159934,2013-10-15 09:15:00+00:00,4396,"[116.31469,39.886391]",20.72553060816645,29.48,0,"[116.443962,39.886219]",116.31469,39.886391,116.443962,39.886219
6722,159993,2013-10-15 10:30:00+00:00,4396,"[116.435501,39.897839]",4.247462510020658,19.845,0,"[116.434311,39.931438]",116.435501,39.897839,116.434311,39.931438
6731,160268,2013-10-15 19:15:00+00:00,4396,"[116.384254,39.953579]",12.52091254205693,8.29,0,"[116.322151,39.889523]",116.384254,39.953579,116.322151,39.889523
6736,160456,2013-10-15 23:30:00+00:00,4396,"[116.401154,39.940838]",4.450430196052352,22.4175,0,"[116.382355,39.933125]",116.401154,39.940838,116.382355,39.933125
6737,160469,2013-10-15 07:00:00+00:00,4397,"[116.507484,40.023548]",15.532453699053276,30.8975,0,"[116.461143,39.921837]",116.507484,40.023548,116.461143,39.921837
6738,160513,2013-10-15 07:45:00+00:00,4397,"[116.462074,39.935886]",19.62336659663908,45.18,0,"[116.344147,39.925766]",116.462074,39.935886,116.344147,39.925766
6751,160898,2013-10-15 16:30:00+00:00,4397,"[116.374001,39.889118]",2.8357391424544702,16.252499999999998,0,"[116.37458,39.889606]",116.374001,39.889118,116.37458,39.889606
6764,161175,2013-10-15 05:45:00+00:00,4398,"[116.282745,39.874599]",2.25975585488728,22.475,0,"[116.303619,39.881317]",116.282745,39.874599,116.303619,39.881317
6767,161270,2013-10-15 07:15:00+00:00,4398,"[116.373154,39.929893]",4.924877622542606,34.4125,0,"[116.384674,39.891884]",116.373154,39.929893,116.384674,39.891884
6771,161367,2013-10-15 11:45:00+00:00,4398,"[116.396431,39.931938]",10.86456782507438,25.52,0,"[116.355507,39.958015]",116.396431,39.931938,116.355507,39.958015
6773,161411,2013-10-15 13:00:00+00:00,4398,"[116.303551,39.956219]",13.710384973695492,32.125,0,"[116.352966,39.897915]",116.303551,39.956219,116.352966,39.897915
6774,161446,2013-10-15 13:45:00+00:00,4398,"[116.371597,39.899628]",4.463305634308001,35.03,0,"[116.364082,39.909412]",116.371597,39.899628,116.364082,39.909412
6776,161470,2013-10-15 14:30:00+00:00,4398,"[116.382004,39.901936]",11.371237104642818,20.895,0,"[116.37072,39.981998]",116.382004,39.901936,116.37072,39.981998
